"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.703735933E2,-9.547397614E0,5.204610825E0,-1.094594288E1
1.703785868E2,-9.837023735E0,4.365510941E0,-9.662637711E0
1.703835805E2,-1.001667309E1,3.652801037E0,-9.727241516E0
1.703885744E2,-1.009125328E1,3.523117542E0,-9.120760918E0
1.703935686E2,-9.701554298E0,4.125131607E0,-7.717694283E0
1.703985633E2,-9.346606255E0,4.762065411E0,-5.774094105E0
1.704035585E2,-8.928472519E0,5.144420624E0,-3.550993443E0
1.704085543E2,-8.330785751E0,5.012060642E0,-8.341026306E-1
1.704135505E2,-7.345939636E0,4.544015408E0,1.391877413E0
1.704185473E2,-5.928543568E0,3.972892761E0,1.523291111E0
1.704235446E2,-4.001233578E0,2.995931149E0,-6.042016745E-1
1.704285424E2,-5.174051523E-1,1.291942596E0,-4.781257629E0
1.704335405E2,3.241988897E0,-1.264230728E0,-9.582439423E0
1.704385389E2,5.316637993E0,-3.348505020E0,-1.341523647E1
1.704435376E2,6.037811279E0,-4.065487862E0,-1.484425926E1
1.704485365E2,5.734539986E0,-3.681029320E0,-1.283638382E1
1.704535354E2,4.873249531E0,-2.698755264E0,-1.125386143E1
1.704585344E2,4.472562790E0,-2.193144798E0,-1.035005093E1
1.704635329E2,5.018276215E0,-2.737057686E0,-9.192556381E0
1.704685299E2,6.412566185E0,-4.285490990E0,-7.784637928E0
1.704735265E2,8.577455521E0,-6.076249123E0,-6.173141003E0
1.704785231E2,1.101307011E1,-7.487027168E0,-4.803552628E0
1.704835197E2,1.354688549E1,-8.559053421E0,-3.257992506E0
1.704885164E2,1.558649254E1,-8.826530457E0,-1.048339009E0
1.704935130E2,1.637152290E1,-8.513327599E0,1.285116196E0
1.704985096E2,1.549282074E1,-7.371755600E0,3.571749687E0
1.705035062E2,1.340563774E1,-5.560928345E0,5.194739819E0
1.705085028E2,1.084542274E1,-3.954971313E0,6.308845997E0
1.705134994E2,8.065681458E0,-2.350186348E0,6.982782841E0
1.705184960E2,5.103604794E0,-4.615821838E-1,6.861448288E0
1.705234927E2,3.216486454E0,5.528430939E-1,6.135275364E0
1.705284893E2,2.216734648E0,1.263797760E0,4.679224491E0
1.705334859E2,8.309178948E-1,1.860759735E0,2.746415377E0
1.705384825E2,-8.536257744E-1,2.769721985E0,6.073170304E-1
1.705434791E2,-2.558736324E0,3.640911579E0,-1.987836838E0
1.705484757E2,-4.274141788E0,4.148991108E0,-3.388293028E0
1.705534723E2,-4.829369068E0,3.952375889E0,-2.925900698E0
1.705584690E2,-4.847792149E0,3.877479553E0,-2.222314358E0
1.705634656E2,-4.787836552E0,3.926735878E0,-9.733973742E-1
1.705684622E2,-5.439770222E0,3.590556622E0,1.739194393E-1
1.705734588E2,-5.787127972E0,3.029815674E0,8.923719525E-1
1.705784554E2,-5.743085861E0,2.433765411E0,1.365742445E0
1.705834520E2,-5.650522232E0,2.048789024E0,1.227065086E0
1.705884486E2,-5.070658207E0,1.417635918E0,1.678210020E0
1.705934453E2,-4.110286713E0,7.583589554E-1,2.383214474E0
1.705984419E2,-3.348748684E0,4.681253433E-1,2.944917679E0
1.706034385E2,-2.709184408E0,3.431863785E-1,3.164384365E0
1.706084351E2,-1.965654492E0,3.235845566E-1,3.433989048E0
1.706134317E2,-1.014006495E0,1.580543518E-1,3.571462631E0
1.706184343E2,-1.613574624E-1,2.154159546E-1,3.762508392E0
1.706234289E2,5.680055022E-1,4.644403458E-1,3.822197199E0
1.706284192E2,1.039789319E0,8.474092484E-1,3.605566978E0
1.706334097E2,1.545718908E0,1.031532288E0,3.010857105E0
1.706384008E2,1.701158285E0,1.201167107E0,2.300236702E0
1.706433926E2,1.658038974E0,1.384957314E0,1.838060617E0
1.706483853E2,1.653858185E0,1.559020042E0,1.908390760E0
1.706533791E2,1.509925723E0,1.653908730E0,2.121008158E0
1.706583740E2,1.328990340E0,1.743836880E0,2.043059587E0
1.706633701E2,1.115828276E0,1.905220032E0,1.792987108E0
1.706683672E2,7.672885656E-1,2.022885323E0,1.338859081E0
1.706733655E2,2.649818361E-1,2.048666477E0,6.396464109E-1
1.706783647E2,-2.258132100E-1,1.893711090E0,-2.161170244E-1
1.706833648E2,-6.721333861E-1,1.644107342E0,-9.018613100E-1
1.706883655E2,-8.660862446E-1,1.180335045E0,-1.006757140E0
1.706933667E2,-9.657821655E-1,8.281965256E-1,-6.524882317E-1
1.706983682E2,-9.086721539E-1,5.998029709E-1,-1.334173679E-1
1.707033698E2,-8.737316728E-1,3.492803574E-1,5.081117153E-1
1.707083707E2,-6.075671315E-1,-2.357292175E-2,1.031447768E0
1.707133682E2,-3.434836864E-2,-3.653259277E-1,1.405021787E0
1.707183648E2,7.498345375E-1,-5.441818237E-1,1.694989204E0
1.707233614E2,1.599621892E0,-4.475584030E-1,2.330576420E0
1.707283580E2,2.708678007E0,-4.176177979E-1,3.102166653E0
1.707333546E2,3.860791922E0,-5.498418808E-1,3.619482994E0
1.707383513E2,4.905922890E0,-8.342761993E-1,3.897256613E0
1.707433479E2,5.721421242E0,-1.155850410E0,4.086878777E0
1.707483445E2,6.370870113E0,-1.509555817E0,4.334446907E0
1.707533411E2,6.540620804E0,-1.823300362E0,4.531640053E0
1.707583377E2,6.602839470E0,-2.080124855E0,4.745430470E0
1.707633343E2,6.573784351E0,-2.325584412E0,4.505074501E0
1.707683309E2,6.169171333E0,-2.413825989E0,3.981414318E0
1.707733276E2,5.621974468E0,-2.503145218E0,3.491309643E0
1.707783242E2,5.117484570E0,-2.770862579E0,2.994824886E0
1.707833208E2,4.606077671E0,-3.269851685E0,2.395350933E0
1.707883174E2,4.183676720E0,-3.758451462E0,1.964280248E0
1.707933140E2,3.965300083E0,-4.131592751E0,1.895763755E0
1.707983106E2,3.977282286E0,-4.356265068E0,1.833971977E0
1.708033072E2,3.803925514E0,-4.363597870E0,1.667246699E0
1.708083039E2,3.485305309E0,-4.194899559E0,1.484876513E0
1.708133005E2,3.273210526E0,-3.958323479E0,1.136873007E0
1.708182971E2,3.148097277E0,-3.603479385E0,1.053274632E0
1.708232937E2,2.508386612E0,-3.275790215E0,1.583433151E0
1.708282903E2,1.991346121E0,-3.003055573E0,2.616736412E0
1.708332869E2,1.376217127E0,-2.915900230E0,3.819655418E0
1.708382835E2,7.385202646E-1,-2.735874176E0,4.974039555E0
1.708432802E2,4.192327261E-1,-2.747582436E0,5.806168079E0
1.708482768E2,6.584277153E-1,-2.907550812E0,6.112129211E0
1.708532734E2,1.235551596E0,-3.251479149E0,6.009688377E0
1.708582700E2,2.268751621E0,-3.721664429E0,5.635818481E0
1.708632666E2,3.366425514E0,-4.035644531E0,5.160946846E0
1.708682636E2,4.297425747E0,-4.296627998E0,4.566771507E0
1.708732622E2,4.959590435E0,-4.476207733E0,3.837885141E0
1.708782593E2,5.465856552E0,-4.629526138E0,3.118519306E0
1.708832560E2,5.838917255E0,-4.742551804E0,2.598776102E0
1.708882526E2,6.097108364E0,-4.963726997E0,2.103750467E0
1.708932492E2,6.257688522E0,-5.171252251E0,1.849231958E0
1.708982458E2,6.115864277E0,-5.198311806E0,1.534883499E0
1.709032424E2,5.660456657E0,-4.966679573E0,1.212187290E0
1.709082391E2,5.405146599E0,-5.012930870E0,1.202064633E0
1.709132357E2,4.678951740E0,-4.757772446E0,1.694605470E0
1.709182323E2,3.645205498E0,-4.502945900E0,2.350217104E0
1.709232289E2,2.287849426E0,-4.161899567E0,3.368922710E0
1.709282255E2,9.570189714E-1,-3.638573647E0,4.926129341E0
1.709332221E2,-2.791590691E-1,-3.148073196E0,6.682528019E0
1.709382188E2,-9.727222919E-1,-2.922313690E0,8.242596626E0
1.709432154E2,-1.874407053E0,-2.566587448E0,9.102772713E0
1.709482120E2,-2.736155272E0,-2.204030991E0,8.994985580E0
1.709532086E2,-2.938951015E0,-1.816657066E0,7.662928104E0
1.709582052E2,-2.682825565E0,-1.647277832E0,5.579476357E0
1.709632018E2,-2.199625731E0,-1.734769821E0,2.999924898E0
1.709681984E2,-1.433938503E0,-2.134256363E0,-2.067170739E-1
1.709731951E2,-4.472359121E-1,-2.677817345E0,-3.264595509E0
1.709781917E2,2.446706146E-1,-2.862575531E0,-5.116223812E0
1.709831883E2,6.534274817E-1,-2.980631828E0,-6.461188793E0
1.709881849E2,7.434695959E-1,-3.058138847E0,-7.501755714E0
1.709931815E2,2.406368405E-1,-3.073430061E0,-7.993212223E0
1.709981781E2,-6.521842480E-1,-3.031260490E0,-7.999291420E0
1.710031747E2,-1.462749124E0,-3.108669281E0,-7.865124226E0
1.710081714E2,-2.054857969E0,-3.295870781E0,-7.366055489E0
1.710131680E2,-2.739252806E0,-3.350955963E0,-6.554121494E0
1.710181646E2,-3.691730499E0,-3.367177010E0,-5.614839554E0
1.710231612E2,-4.743325233E0,-3.286930084E0,-4.415955544E0
1.710281578E2,-5.728518486E0,-3.112505913E0,-2.883112669E0
1.710331544E2,-6.578761578E0,-2.987428665E0,-1.265748024E0
1.710381510E2,-6.851336479E0,-3.014485359E0,4.638139009E-1
1.710431477E2,-6.613724232E0,-2.961477280E0,1.885477185E0
1.710481443E2,-6.059956074E0,-2.897974968E0,2.773593426E0
1.710531409E2,-5.455776691E0,-3.106313705E0,2.767070293E0
1.710581375E2,-4.283462048E0,-3.218008995E0,2.322031975E0
1.710631341E2,-3.140489817E0,-3.006414413E0,2.273960352E0
1.710681307E2,-2.520215988E0,-2.704401970E0,1.575711012E0
1.710731273E2,-1.926157355E0,-2.431905746E0,6.061840057E-1
1.710781240E2,-1.507884741E0,-2.363062859E0,-1.196151614E0
1.710831206E2,-1.111872315E0,-2.506111145E0,-3.847416878E0
1.710881172E2,-8.776342273E-1,-2.711719513E0,-6.160079002E0
1.710931138E2,-3.009758294E-1,-2.735120773E0,-7.381843567E0
1.710981104E2,2.809249163E-1,-2.464972496E0,-8.847302437E0
1.711031070E2,1.978980422E0,-2.691697121E0,-1.177866077E1
1.711081036E2,1.671174526E0,-2.354058266E0,-1.424256897E1
1.711131003E2,3.220145941E0,-1.681134224E0,-1.238301563E1
1.711180979E2,2.528625011E0,-3.921136856E-1,-9.812429428E0
1.711230971E2,1.500463843E0,1.163804054E0,-7.969543457E0
1.711280942E2,1.131541491E0,2.736072540E0,-5.113798141E0
1.711330908E2,3.802088022E0,2.872409344E0,-3.789823532E0
1.711380874E2,3.849256516E0,2.976757050E0,-3.777331352E0
1.711430841E2,3.543646812E0,3.328760147E0,-4.111217022E0
1.711480807E2,3.432577848E0,3.267624855E0,-3.903671026E0
1.711530773E2,2.681409597E0,3.017623901E0,-4.821667671E0
1.711580739E2,2.753289938E0,2.729549408E0,-6.553406715E0
1.711630705E2,2.274491310E0,2.310855865E0,-4.838871956E0
1.711680671E2,1.840997100E0,2.122998714E0,-4.067484379E0
1.711730638E2,1.577329040E0,1.955970287E0,-4.716686726E0
1.711780604E2,1.027464271E0,1.932686806E0,-5.492826462E0
1.711830570E2,4.395802021E-1,2.249785423E0,-6.056964874E0
1.711880536E2,-1.311133802E-2,2.680336475E0,-6.615839958E0
1.711930502E2,-4.562386274E-1,3.198337078E0,-7.345677853E0
1.711980468E2,-8.318185210E-1,3.844465256E0,-7.578740120E0
1.712030434E2,-1.118445277E0,4.463065147E0,-7.605300903E0
1.712080401E2,-1.285089493E0,5.083074093E0,-7.650229931E0
1.712130367E2,-1.439722300E0,5.623067856E0,-7.687482834E0
1.712180333E2,-1.478049994E0,6.006856918E0,-7.651977539E0
1.712230299E2,-1.308490038E0,6.325767517E0,-7.639158249E0
1.712280265E2,-1.262715459E0,6.632575512E0,-7.443235397E0
1.712330231E2,-1.386578321E0,6.960964203E0,-7.205303192E0
1.712380197E2,-1.581984520E0,7.203402519E0,-7.051918983E0
1.712430164E2,-1.851710320E0,7.661520004E0,-6.746007919E0
1.712480130E2,-1.856843710E0,7.990628242E0,-6.328257561E0
1.712530096E2,-1.813544273E0,8.126444817E0,-6.052067280E0
1.712580062E2,-1.810511947E0,8.286987305E0,-5.740005970E0
1.712630028E2,-1.838564754E0,8.357498169E0,-5.389375687E0
1.712679994E2,-1.773501277E0,8.261426926E0,-4.945247650E0
1.712729960E2,-1.842594981E0,8.123258591E0,-4.388634205E0
1.712779927E2,-1.880211949E0,7.875821590E0,-3.753364086E0
1.712829893E2,-1.769466281E0,7.358605385E0,-3.059178114E0
1.712879859E2,-1.551158667E0,6.750967503E0,-2.323509693E0
1.712929825E2,-1.369161129E0,6.126759529E0,-1.515998125E0
1.712979791E2,-1.125394106E0,5.382763863E0,-5.702934265E-1
1.713029757E2,-9.870348573E-1,4.528022289E0,6.053838730E-1
1.713079723E2,-8.956477046E-1,3.549554348E0,2.374062061E0
1.713129690E2,-2.553826869E-1,2.252129555E0,4.704290390E0
1.713179656E2,4.040990770E-1,6.824541092E-1,7.659973621E0
1.713229622E2,7.645859718E-1,-1.192082405E0,1.077255058E1
1.713279588E2,9.562983513E-1,-3.251012802E0,1.449233818E1
1.713329554E2,1.008818507E0,-5.787002563E0,1.773357773E1
1.713379520E2,1.313144565E0,-8.753538132E0,1.902201462E1
1.713429486E2,1.519110918E0,-1.170794582E1,1.827027321E1
1.713479453E2,2.159076452E0,-1.449234009E1,1.600485039E1
1.713529419E2,3.099219561E0,-1.639887238E1,1.338229275E1
1.713579385E2,3.631325483E0,-1.705614853E1,1.096739197E1
1.713629351E2,3.586323023E0,-1.610602570E1,8.723754883E0
1.713679332E2,3.843544245E0,-1.376856804E1,6.954289913E0
1.713729320E2,3.026973963E0,-1.050299835E1,5.913398743E0
1.713779291E2,2.311837912E0,-7.193563461E0,5.047173977E0
1.713829257E2,1.821801066E0,-3.938735008E0,4.292528152E0
1.713879223E2,1.531067491E0,-1.403390884E0,3.570737600E0
1.713929189E2,9.098562598E-1,5.430307388E-1,2.696138859E0
1.713979155E2,2.522535622E-1,1.860936642E0,1.899197102E0
1.714029121E2,-6.301435828E-1,2.709340572E0,1.204289913E0
1.714079088E2,-1.758427382E0,3.204256058E0,4.809560776E-1
1.714129054E2,-2.822381020E0,3.224833488E0,-1.494755745E-1
1.714179020E2,-3.883029699E0,2.788939953E0,-4.131298065E-1
1.714228986E2,-4.801097393E0,1.925577164E0,-3.374357224E-1
1.714278952E2,-4.935475826E0,1.056197166E0,-3.274619579E-1
1.714328918E2,-5.203959465E0,5.171108246E-2,-6.651101112E-1
1.714378884E2,-5.189957142E0,-9.700336456E-1,-1.647801638E0
1.714428851E2,-4.849483013E0,-2.164459229E0,-2.719382524E0
1.714478817E2,-3.685504198E0,-3.779008865E0,-2.736692429E0
1.714528783E2,-3.458346605E0,-5.613917351E0,-1.571344614E0
1.714578749E2,-3.445900202E0,-7.532343864E0,1.785402298E-1
1.714628715E2,-4.109316826E0,-9.258724213E0,2.291280270E0
1.714678681E2,-3.671996117E0,-1.046535492E1,3.511399746E0
1.714728647E2,-3.716972828E0,-1.059972763E1,4.507225990E0
1.714778614E2,-4.610601425E0,-9.499918938E0,4.115796566E0
1.714828580E2,-5.091477394E0,-7.006635666E0,1.612570763E0
1.714878546E2,-5.498471260E0,-4.342737198E0,-1.257498741E0
1.714928512E2,-5.298777580E0,-2.162923813E0,-3.377520561E0
1.714978478E2,-4.564229965E0,-3.086681366E-1,-5.075211525E0
1.715028444E2,-3.648838758E0,1.615531445E0,-6.446159363E0
1.715078410E2,-3.179817200E0,3.532032967E0,-8.589253426E0
1.715128377E2,-3.314686775E0,5.351589203E0,-1.059633064E1
1.715178343E2,-3.669603825E0,7.445111275E0,-1.264231014E1
1.715228309E2,-4.086624622E0,9.104887009E0,-1.387992954E1
1.715278275E2,-4.412149906E0,9.889533997E0,-1.495415592E1
1.715328241E2,-5.708828449E0,9.102563858E0,-1.432320499E1
1.715378207E2,-6.153675079E0,7.815392017E0,-1.109932709E1
1.715428173E2,-6.956511497E0,6.934733391E0,-9.527660370E0
1.715478140E2,-7.357922554E0,6.266122818E0,-8.310976028E0
1.715528106E2,-7.401898861E0,6.039550781E0,-6.387182236E0
1.715578072E2,-7.035827160E0,5.915392876E0,-4.937558174E0
1.715628038E2,-6.393301964E0,5.551770210E0,-3.256041288E0
1.715678004E2,-5.679614544E0,4.923231602E0,-1.092553139E0
1.715727970E2,-4.439292431E0,4.148920536E0,1.039168835E-1
1.715777936E2,-3.117004395E0,3.352945328E0,-1.036667824E-2
1.715827903E2,-1.662271500E0,2.097367764E0,-7.273918390E-1
1.715877869E2,1.152298748E-1,3.259658813E-1,-2.526407242E0
1.715927835E2,1.400468826E0,-1.674895287E0,-5.776533127E0
1.715977801E2,2.935585022E0,-3.372898102E0,-1.007819748E1
1.716027767E2,4.497754574E0,-4.347602844E0,-1.298641014E1
1.716077733E2,5.491541386E0,-4.616831779E0,-1.308479500E1
1.716127699E2,6.440515995E0,-5.243064880E0,-1.245765495E1
1.716177693E2,6.540464401E0,-6.079466820E0,-1.084265900E1
1.716227765E2,6.515573978E0,-6.790594101E0,-8.222399712E0
1.716277580E2,7.434004307E0,-7.758856773E0,-6.450929165E0
1.716327402E2,8.979317665E0,-8.739480019E0,-5.495121002E0
1.716377236E2,1.068445396E1,-9.260771751E0,-4.295665741E0
1.716427088E2,1.238255215E1,-9.220420837E0,-3.270152569E0
1.716476962E2,1.353067303E1,-8.567080498E0,-2.006418705E0
1.716526860E2,1.341822910E1,-7.204342842E0,-2.840270400E-1
1.716576785E2,1.172697449E1,-5.428221703E0,1.370673299E0
1.716626735E2,8.958261490E0,-3.400146484E0,2.492262125E0
1.716676712E2,6.054357052E0,-1.838444710E0,3.129040718E0
1.716726714E2,3.686921835E0,-6.708040237E-1,3.385055065E0
1.716776738E2,2.049107790E0,8.180522919E-2,3.434264660E0
1.716826781E2,8.251141906E-1,7.741451263E-1,3.319314003E0
1.716876841E2,-3.666045070E-1,1.521372795E0,2.808691502E0
1.716926912E2,-1.849276185E0,2.103569984E0,1.857825398E0
1.716976989E2,-2.641070843E0,2.561819553E0,1.591859460E0
1.717027067E2,-2.943981647E0,2.918010235E0,6.793740392E-1
1.717077104E2,-3.314977884E0,2.916429043E0,-8.036584407E-2
1.717127078E2,-4.263289452E0,3.655742645E0,-5.688179135E-1
1.717177045E2,-4.457497597E0,3.886296749E0,-1.364989758E0
1.717227011E2,-5.643690586E0,3.915107727E0,-1.196161509E0
1.717276978E2,-5.882455349E0,3.531931877E0,-7.154977322E-1
1.717326944E2,-5.824820042E0,2.966990471E0,-5.977035761E-1
1.717376910E2,-6.099446297E0,2.591474056E0,-6.724872589E-1
1.717426876E2,-6.334360600E0,2.223434925E0,-2.915148139E-1
1.717476842E2,-6.101843834E0,1.709769249E0,1.454533935E-1
1.717526808E2,-5.408262730E0,1.139087677E0,3.934464157E-1
1.717576774E2,-4.723565578E0,7.840538025E-1,4.139525592E-1
1.717626741E2,-3.861804485E0,5.436897278E-1,4.365959167E-1
1.717676707E2,-2.819550514E0,2.263269424E-1,6.530352831E-1
1.717726673E2,-2.028544903E0,-9.123706818E-2,2.020038843E0
1.717776639E2,-1.657003999E0,-3.249769211E-1,3.667692900E0
1.717826605E2,-1.531310201E0,-3.121128082E-1,4.546499729E0
1.717876571E2,-1.237377644E0,-5.035972595E-2,4.888155460E0
1.717926538E2,-7.868242264E-1,1.634607315E-1,4.926784515E0
1.717976504E2,-3.031787872E-1,4.418964386E-1,4.596022606E0
1.718026470E2,-1.525908560E-1,9.810276031E-1,3.600462914E0
1.718076436E2,2.157633007E-2,1.357002258E0,2.752791405E0
1.718126402E2,4.552015066E-1,1.517274857E0,2.032510757E0
1.718176368E2,1.039339185E0,1.536218643E0,1.387616277E0
1.718226334E2,1.615944266E0,1.516860008E0,1.031409860E0
1.718276301E2,1.777286768E0,1.650500298E0,7.708404064E-1
1.718326267E2,1.768202782E0,1.836362839E0,4.318122864E-1
1.718376233E2,1.977151990E0,1.983364105E0,3.762631416E-1
1.718426199E2,1.653917909E0,2.211003304E0,5.436873436E-2
1.718476165E2,1.124786615E0,2.284568310E0,-3.271524906E-1
1.718526131E2,8.319959641E-1,2.070126534E0,-6.264182329E-1
1.718576097E2,5.383995771E-1,1.871743679E0,-8.598098755E-1
1.718626064E2,2.491573691E-1,1.660714626E0,-7.863532305E-1
1.718676063E2,1.364327669E-1,1.398837090E0,-5.841343403E-1
1.718726073E2,1.951256692E-1,1.138854027E0,-4.140983820E-1
1.718775957E2,1.731318533E-1,8.377237320E-1,-2.811599970E-1
1.718825845E2,3.548521399E-1,5.553455353E-1,9.678339958E-2
1.718875739E2,6.940027475E-1,8.843517303E-2,6.448549032E-1
1.718925641E2,1.175651073E0,-5.028409958E-1,1.319298267E0
1.718975555E2,1.742949486E0,-1.019598007E0,2.073606253E0
1.719025482E2,2.493680239E0,-1.495212555E0,2.758579493E0
1.719075423E2,3.345667362E0,-2.003654480E0,3.328122616E0
1.719125380E2,4.200104237E0,-2.398672104E0,3.805601120E0
1.719175352E2,4.872665405E0,-2.661001205E0,4.175980568E0
1.719225336E2,5.541279793E0,-2.871553421E0,4.500111580E0
1.719275332E2,6.291711330E0,-2.869833946E0,4.791872978E0
1.719325339E2,6.617142677E0,-2.677657127E0,4.817102432E0
1.719375355E2,6.688514709E0,-2.608793259E0,4.574270248E0
1.719425378E2,6.549055099E0,-2.718280792E0,4.220112801E0
1.719475405E2,6.464483738E0,-2.977436066E0,3.810945034E0
1.719525434E2,6.376965046E0,-3.228459358E0,3.257282734E0
1.719575447E2,6.290537834E0,-3.423667908E0,2.620072842E0
1.719625428E2,6.283143997E0,-3.539340019E0,2.137229919E0
1.719675396E2,6.161629677E0,-3.427800179E0,1.681212306E0
1.719725362E2,5.475416183E0,-3.214367867E0,8.853056431E-1
1.719775328E2,4.467270851E0,-2.949637413E0,5.208673477E-1
1.719825294E2,3.707463503E0,-2.714979172E0,6.395282745E-1
1.719875260E2,2.693313360E0,-2.412000656E0,1.203666210E0
1.719925227E2,1.980798960E0,-2.226794243E0,2.258076191E0
1.719975193E2,1.359846473E0,-2.211158752E0,3.383126497E0
1.720025159E2,9.290048480E-1,-2.235097885E0,4.322955132E0
1.720075125E2,8.030988574E-1,-2.324219704E0,5.094707489E0
1.720125091E2,1.132526636E0,-2.611877441E0,5.632236004E0
1.720175057E2,1.779534101E0,-3.018295288E0,6.139942169E0
1.720225023E2,2.625281811E0,-3.597993851E0,6.368167877E0
1.720274990E2,3.372349977E0,-4.195632935E0,6.005187035E0
1.720324956E2,3.789075613E0,-4.615339279E0,5.192104340E0
1.720374922E2,4.103710651E0,-4.850723267E0,4.264338017E0
1.720424888E2,4.198019981E0,-5.170384407E0,3.362301350E0
1.720474854E2,4.162765980E0,-5.411874771E0,2.680768967E0
1.720524820E2,3.953318596E0,-5.491766930E0,2.303350687E0
1.720574786E2,3.761165857E0,-5.726059914E0,2.198045254E0
1.720624753E2,3.830342054E0,-5.963905334E0,2.289986610E0
1.720674719E2,3.589729786E0,-5.734169960E0,2.478214979E0
1.720724685E2,3.046224117E0,-5.465815544E0,3.039480925E0
1.720774651E2,2.129507780E0,-4.986557007E0,4.021743774E0
1.720824617E2,9.439017773E-1,-4.382516861E0,5.340560913E0
1.720874583E2,-3.937673569E-2,-3.839951515E0,6.879413128E0
1.720924549E2,-7.885899544E-1,-3.387397766E0,8.121457100E0
1.720974516E2,-1.186559439E0,-3.008266449E0,8.396251678E0
1.721024482E2,-1.290848732E0,-2.772418976E0,8.063984871E0
1.721074448E2,-1.336460829E0,-2.470176697E0,6.716811657E0
1.721124414E2,-1.293619871E0,-2.026084900E0,4.436491966E0
1.721174410E2,-9.769301414E-1,-1.797577858E0,1.895565152E0
1.721224399E2,-7.425400615E-1,-1.772907257E0,-4.404590726E-1
1.721274302E2,-6.774655730E-2,-2.030980110E0,-2.365841627E0
1.721324207E2,-4.096055031E-2,-1.918310165E0,-3.994311810E0
1.721374117E2,-2.108375132E-1,-1.688824654E0,-5.081574440E0
1.721424033E2,-1.251120269E-1,-1.837714195E0,-5.619037628E0
1.721473958E2,1.267765462E-1,-2.290156364E0,-5.763884544E0
1.721523894E2,1.830462217E-1,-2.933219910E0,-5.869493008E0
1.721573841E2,-5.084167793E-2,-3.575227737E0,-5.879486084E0
1.721623797E2,-5.525067449E-1,-3.893213272E0,-5.638906956E0
1.721673765E2,-1.418385386E0,-4.021605492E0,-5.179558754E0
1.721723742E2,-2.206788063E0,-3.865018845E0,-4.397114277E0
1.721773730E2,-3.149826050E0,-3.775605202E0,-3.253907204E0
1.721823727E2,-4.021808147E0,-3.829917908E0,-2.221290588E0
1.721873732E2,-4.815717220E0,-3.841285706E0,-1.122422218E0
1.721923743E2,-5.264411926E0,-3.838440895E0,-1.856794357E-1
1.721973757E2,-5.634537697E0,-3.713567734E0,1.793780327E-1
1.722023773E2,-5.914122581E0,-3.736929893E0,3.648598194E-1
